accession	contrast	interpretation_scope	marker_compartment	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	SH2B3	mean_log_norm	10	10	0.054298241312412635	0.06509941466333793	-0.0108011733509253	-0.848554999628393	-1.9811366616024129	0.0631014969418061	0.38141899278832203
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	SH2B3	detection_fraction	10	10	0.046065867250240804	0.056451415126840564	-0.01038554787659976	-0.8361447513283419	-1.9521622310733517	0.06757499597298133	0.38953605867416696
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	SLC15A4	mean_log_norm	10	10	0.18586647034248635	0.21926985611866887	-0.033403385776182515	-0.7814503978007413	-1.8244663374617116	0.08655246462483893	0.4215394244830633
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	SLC15A4	detection_fraction	10	10	0.1499211838407718	0.17379892923622067	-0.023877745395448874	-0.6845776962519599	-1.5982958940245666	0.13054259893422016	0.4842164446337848
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	STAT1	mean_log_norm	10	10	0.2364434528588887	0.3135573335323924	-0.07711388067350369	-0.904801966856659	-2.112457470422898	0.04963196854195015	0.3535196577297637
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	STAT1	detection_fraction	10	10	0.18999677520447505	0.24375704548939137	-0.05376027028491631	-0.8173259064686798	-1.9082255345754087	0.07440638536450939	0.40130858608967573
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	TASL	mean_log_norm	10	10	0.004624310000997538	0.004367666603826617	0.0002566433971709211	0.10241835441802805	0.23911797920865793	0.814946180605706	0.9422737344330384
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	TASL	detection_fraction	10	10	0.004283390214702575	0.004417759653642888	-0.00013436943894031342	-0.057437762740892816	-0.134100980580206	0.8953427626583821	0.9743501263667997
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	TNFAIP3	mean_log_norm	10	10	0.7742451612477231	0.9492412901679981	-0.17499612892027494	-0.7061282768389194	-1.6486104231927883	0.11841645480447165	0.4678409474372032
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	TNFAIP3	detection_fraction	10	10	0.4985835848961999	0.5750756642249397	-0.0764920793287398	-0.6568027076075659	-1.533449127105396	0.14404470241656117	0.5075191771598382
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	TREM2	mean_log_norm	10	10	0.0	0.0	0.0				1.0
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	TREM2	detection_fraction	10	10	0.0	0.0	0.0				1.0
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	ACSL1	mean_log_norm	10	10	0.07571343094119838	0.030604183572503395	0.04510924736869498	1.0240509463387582	2.390870213514531	0.02915652887460178	0.28111826117532585
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	ACSL1	detection_fraction	10	10	0.06100265940903983	0.03853447218489589	0.02246818722414394	0.7395604816766007	1.7266651947881917	0.10182525087896753	0.4494988552314783
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	APOE	mean_log_norm	10	10	0.0018778145703676156	0.0003984442405533372	0.0014793703298142784	0.5672295410983043	1.3243210397745464	0.21096333559396874	0.5742633352888272
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	APOE	detection_fraction	10	10	0.004783555485765676	0.0017543859649122805	0.0030291695208533955	0.45333782858402244	1.0584160044927573	0.30471421796971204	0.6543989363243893
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	ATG16L1	mean_log_norm	10	10	0.03182225243828936	0.03340956736567336	-0.0015873149273840023	-0.09366465117374358	-0.21868055036829445	0.829699761422438	0.9459242640530803
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	ATG16L1	detection_fraction	10	10	0.05368178941304221	0.06455776271688995	-0.010875973303847743	-0.37383750000978894	-0.8728051535557809	0.39840169090566535	0.7238932615314394
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	AXL	mean_log_norm	10	10	0.002376367556707403	0.002252602592414739	0.0001237649642926641	0.02317911648260368	0.054116701294965035	0.9574385578839975	0.9939510452609296
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	AXL	detection_fraction	10	10	0.003419053185271771	0.0028741496598639455	0.0005449035254078255	0.07502480274098733	0.17516176005650844	0.8629184061813596	0.962070577995145
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CARD9	mean_log_norm	10	10	0.0023392974467500898	0.005468091558333825	-0.003128794111583735	-0.3652963558012698	-0.8528639901297914	0.40720322283073596	0.7280738411253675
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CARD9	detection_fraction	10	10	0.004453248443163862	0.010406653545008467	-0.005953405101844605	-0.45139570267192325	-1.0538816880988966	0.3115937644559976	0.6638301938410384
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CD36	mean_log_norm	10	10	0.17121131686680072	0.34889964105679017	-0.17768832418998945	-1.2267037528842557	-2.8640073758666804	0.011006983528230313	0.1943575469849677
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CD36	detection_fraction	10	10	0.1406415122483736	0.2589960478162511	-0.11835453556787748	-1.2055536577184227	-2.81462786723405	0.01147439983540695	0.1983564118292468
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CD74	mean_log_norm	10	10	1.380791128880774	1.8197663513091495	-0.4389752224283756	-0.7914645941657672	-1.8478466623244798	0.08112868561839158	0.41375694587997586
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CD74	detection_fraction	10	10	0.513383639940394	0.5807928100646186	-0.06740917012422454	-0.4854378709515636	-1.133360552343134	0.2724271914144083	0.6338508516728898
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CFB	mean_log_norm	10	10	8.9735591333676e-05	0.0	8.9735591333676e-05	0.42831724639432595	1.0	0.34343639613791355	0.6861726161369122
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CFB	detection_fraction	10	10	0.0006535947712418301	0.0	0.0006535947712418301	0.42831724639432606	1.0000000000000002	0.34343639613791355	0.6861726161369122
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CFH	mean_log_norm	10	10	0.0014956340027313573	0.00406390878416243	-0.002568274781431073	-0.3720947314913197	-0.8687362804643044	0.4030426485358679	0.7247372395690835
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CFH	detection_fraction	10	10	0.002616574240412403	0.004047619047619047	-0.0014310448072066442	-0.18531540512557415	-0.43265921857128625	0.6711477511484052	0.889836831628768
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CIITA	mean_log_norm	10	10	0.08095709452889785	0.1095729685807539	-0.028615874051856047	-0.38405257354827704	-0.8966544699783182	0.3818612106009919	0.711777653726025
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CIITA	detection_fraction	10	10	0.09366145842085781	0.12829831751411888	-0.03463685909326107	-0.4372276857120383	-1.0208033633777824	0.32103458962208475	0.6748521179048422
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CLEC16A	mean_log_norm	10	10	0.02565351091979281	0.04277472858238118	-0.017121217662588374	-0.552533057373556	-1.2900088941664327	0.22014262852080207	0.5824494870932315
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CLEC16A	detection_fraction	10	10	0.04750959032064731	0.054544843367774765	-0.007035253047127453	-0.26431243916297303	-0.6170950186760317	0.5454598926418902	0.8280342893428236
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CTSB	mean_log_norm	10	10	0.34691623142034766	0.42098045628734126	-0.0740642248669936	-0.4196920922024639	-0.9798626969507518	0.3405826931561997	0.6861726161369122
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CTSB	detection_fraction	10	10	0.29286783635422275	0.37485092866886455	-0.08198309231464179	-0.6561801122619361	-1.5319955425232408	0.14431679355156427	0.5075191771598382
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CTSD	mean_log_norm	10	10	0.31713424844089555	0.2655081257761263	0.051626122664769236	0.7015072911148383	1.6378217244817703	0.11973056667802792	0.46869353373090855
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CTSD	detection_fraction	10	10	0.35371197662630377	0.31284434043864034	0.040867636187663425	0.48724672390666507	1.1375837139606708	0.2730970243366827	0.6338508516728898
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CTSS	mean_log_norm	10	10	0.5776788602510283	0.7746261428064022	-0.19694728255537386	-0.8278923981595099	-1.9328953132961615	0.06964185536420968	0.393532436406933
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CTSS	detection_fraction	10	10	0.459482558922919	0.5255935563542427	-0.06611099743132365	-0.5095990404713776	-1.1897700705757255	0.25030772255720934	0.615562278810703
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CXCL10	mean_log_norm	10	10	0.0	0.0	0.0				1.0
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CXCL10	detection_fraction	10	10	0.0	0.0	0.0				1.0
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CXorf21	mean_log_norm	10	10	0.08113445693008176	0.10564663977081493	-0.02451218284073317	-0.5080046328295397	-1.1860475782986577	0.25102432209205827	0.6157793132671266
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	CXorf21	detection_fraction	10	10	0.12804320239469333	0.1536367828664116	-0.02559358047171828	-0.3906345951716447	-0.9120216345713312	0.37413505671625225	0.7051006838113985
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	FABP5	mean_log_norm	10	10	0.3041643384929301	0.32857890117471567	-0.024414562681785545	-0.3254404587907981	-0.7598117085651614	0.4593660522076882	0.7630147985822618
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_plasmablast_like	FABP5	detection_fraction	10	10	0.30643222468564235	0.3585450755753171	-0.05211285088967477	-0.6160384371779458	-1.4382760497362654	0.17416736596395893	0.536048043824513
