analysis	disease_name	compartment	role	gene	candidate_class	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_fdr10	positive_trend	negative_trend
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HGS	trafficking_sorting	detection_fraction	6.0	6.0	0.105713033769215	0.0771770656752453	0.028535968093969702	0.6898733647382159	1.294470361724676	0.2314958773839593	0.3851052913490164	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DMA	hla_ii_loading_editing	mean_log_norm	6.0	6.0	0.982594957203535	0.9083450313046103	0.07424992589892465	0.2934866472928549	0.5506949331587941	0.5989245561950696	0.7396083833511646	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DMA	hla_ii_loading_editing	detection_fraction	6.0	6.0	0.5201185627488532	0.4009013169723121	0.11921724577654103	0.9957892219315669	1.868487319849534	0.09521866717976236	0.2492488640882015	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DMB	hla_ii_loading_editing	mean_log_norm	6.0	6.0	0.6563735692683882	0.6904676046025471	-0.03409403533415889	-0.15105583083859953	-0.28343940494131603	0.783701837079236	0.8885281974528918	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DMB	hla_ii_loading_editing	detection_fraction	6.0	6.0	0.3989733850580855	0.32946872164004043	0.06950466341804507	0.720024926322256	1.3510464013650336	0.21889495926490563	0.37107907380145905	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DOA	hla_ii_loading_editing	mean_log_norm	6.0	6.0	0.11737780471910798	0.2506590380644645	-0.13328123334535652	-1.346466688544492	-2.5264944415295862	0.04683953346461251	0.16033532609040438	False	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DOA	hla_ii_loading_editing	detection_fraction	6.0	6.0	0.11595063585632794	0.19371009272101505	-0.07775945686468712	-1.006954922989074	-1.8894385115110723	0.1048661856429906	0.2666597292064618	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DOB	hla_ii_loading_editing	mean_log_norm	6.0	6.0	0.01656645184119153	0.015286601724160312	0.001279850117031217	0.07663253928060829	0.14379240584261724	0.889459138758101	0.9581218271626153	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DOB	hla_ii_loading_editing	detection_fraction	6.0	6.0	0.01680072347152265	0.011135912698412699	0.005664810773109952	0.43815770403311544	0.8221540222058396	0.4319055780416769	0.5780390442963795	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DPA1	state_markers_positive_controls	mean_log_norm	6.0	6.0	2.162873388663678	1.8691011132079776	0.2937722754557004	0.6105670000887964	1.1456608210435988	0.28513402513049646	0.4452092673090208	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DPA1	state_markers_positive_controls	detection_fraction	6.0	6.0	0.6583384500442405	0.538937111522063	0.11940133852217749	1.0159623778271831	1.9063399950564335	0.0912644510067448	0.2424637653612026	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DPB1	state_markers_positive_controls	mean_log_norm	6.0	6.0	1.9859010866451168	1.8347695044010404	0.1511315822440764	0.29377809938275173	0.551241810472107	0.6024899752017914	0.7396083833511646	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DPB1	state_markers_positive_controls	detection_fraction	6.0	6.0	0.6379688011065191	0.5240115590914538	0.1139572420150653	0.7511349030826721	1.4094208001006383	0.2032670480314262	0.35472092695680263	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DRA	state_markers_positive_controls	mean_log_norm	6.0	6.0	2.843561419210552	2.2075717139987034	0.6359897052118484	0.9947733473613881	1.8665811446157279	0.10643388431820584	0.26683424519212173	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DRA	state_markers_positive_controls	detection_fraction	6.0	6.0	0.6743085475282635	0.5282140502731117	0.14609449725515178	0.9112590369586568	1.709875863441069	0.1302881987641955	0.289891242250335	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DRB1	state_markers_positive_controls	mean_log_norm	6.0	6.0	2.381809497209151	1.861749058918418	0.5200604382907328	0.9745656814462328	1.8286637152093492	0.11344221464930045	0.26750914710323775	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	HLA-DRB1	state_markers_positive_controls	detection_fraction	6.0	6.0	0.6754863327821221	0.510826569750518	0.16465976303160412	1.0960546000689837	2.056624109788155	0.08060791106627119	0.23142271241606888	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30	hla_ii_loading_editing	mean_log_norm	6.0	6.0	0.6223258141980974	0.2283451150186738	0.3939806991794236	1.4021029246437446	2.6308896281675396	0.03648975931427962	0.14761766268049484	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30	hla_ii_loading_editing	detection_fraction	6.0	6.0	0.3637401906579744	0.17598493069467988	0.18775525996329454	1.5115864904131504	2.8363233182161607	0.018826812189848652	0.1281070204381012	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IGF2R	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.15882691489682219	0.10701526789909592	0.051811646997726266	0.7790616695217053	1.4618222599944464	0.17479211932999114	0.3271993676490337	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IGF2R	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.1270635038769672	0.10302052832999435	0.024042975546972836	0.3658235822543372	0.686427116993978	0.5081748627975565	0.660256391080037	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IRF5	failed_or_crowded_comparators	mean_log_norm	6.0	6.0	0.0621413562459679	0.10046943223793596	-0.03832807599196806	-0.8162009422151572	-1.5315099595274284	0.1692964503927854	0.32402976526791183	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IRF5	failed_or_crowded_comparators	detection_fraction	6.0	6.0	0.05986147635296881	0.10313911041762984	-0.04327763406466103	-0.8781574499594317	-1.6477644304060977	0.14929887945522277	0.3091019126164058	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	ITGAM	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.19883400882841507	0.13988703225097499	0.05894697657744008	0.7442868452356831	1.3965711839661368	0.1945788608979545	0.346350372398359	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	ITGAM	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.1448680140780788	0.12972785675758977	0.01514015732048904	0.21463750682626018	0.40274332261907714	0.6957873854570201	0.8094781347147032	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	ITGAX	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.8374757564862976	0.30552201633700465	0.5319537401492929	2.358111025664083	4.424732115200094	0.001546569065989554	0.03441116171826757	True	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	ITGAX	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.4727923125916571	0.21800695835687747	0.25478535423477966	2.1790302804243837	4.088707086669931	0.002197911383649243	0.03556620238996048	True	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP1	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.3256313593779156	0.3610711486957112	-0.03543978931779562	-0.2999937935734843	-0.5629048667933216	0.5911968436387491	0.7396083833511646	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP1	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.2493095371460551	0.2551436244670468	-0.005834087320991693	-0.07041198653531269	-0.132120232986102	0.8983090575414631	0.9581218271626153	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP2	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.35183567277513556	0.329805265015622	0.022030407759513537	0.169851825672334	0.31870799114138215	0.7572953043700505	0.8640933601145449	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP2	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.26936102520728117	0.24051225578329138	0.028848769423989784	0.2885282923286348	0.5413911335454711	0.6008618676027317	0.7396083833511646	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP3	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.10965292344226978	0.009733109539564506	0.09991981390270527	1.202049785317745	2.2555122431807284	0.07321711624593896	0.21364994576683827	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP3	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.07150262565169933	0.009917242427355696	0.061585383224343634	1.4001010529836357	2.627133339456537	0.04555927418381665	0.15901080009253657	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAPTM5	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	1.5580053428446856	1.3544042501587537	0.20360109268593196	0.4348965044526738	0.81603474522498	0.44741751137634317	0.5943307240670828	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAPTM5	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.692568973604983	0.6039193892227872	0.08864958438219583	0.5263339070026872	0.9876068243977937	0.3614311614626252	0.5230467214662381	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS1	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	1.6065990156211216	1.6052833416028232	0.0013156740182984628	0.0032173091434952914	0.006036921475205565	0.9953093711045025	0.9953093711045025	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS1	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.6471169723104642	0.6388017810054623	0.008315191305001912	0.07268212641608368	0.13637989706770104	0.8943659368796931	0.9581218271626153	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS3	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	1.4726137660215155	2.1368347953508	-0.6642210293292843	-1.7229953918715213	-3.2330085232559	0.009891971790205227	0.09902654314770341	False	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS3	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.6435551602712808	0.8026218087019058	-0.159066648430625	-1.491090021076583	-2.797863981427222	0.020163159749421858	0.1281070204381012	False	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS8	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.24926417924801836	0.23275632301559454	0.016507856232423818	0.1829661464946029	0.3433155502765543	0.7443512090303622	0.8548033239187386	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS8	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.19897981011355917	0.18644929560281506	0.012530514510744106	0.19717256750308945	0.36997231350533466	0.7230432858443399	0.8357253563655357	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS9	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.4521225539617326	0.3514907435322619	0.10063181042947072	0.9802023154398022	1.8392402297082588	0.09678213693237565	0.24966986049221546	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS9	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.3448352824884245	0.25753415502303045	0.08730112746539404	1.257412218144263	2.3593936685407226	0.04146026834896706	0.1537484951274195	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LIPA	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.29777958996152776	0.6803667858510867	-0.3825871958895589	-1.5000005168636499	-2.814583532136369	0.027752103906824678	0.13676325605348807	False	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LIPA	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.2006392828339266	0.3353336790037842	-0.1346943961698576	-1.3069934308520037	-2.4524272796772997	0.04094277853259814	0.1537484951274195	False	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LRP1	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.23309628546239833	0.1694879305737478	0.06360835488865052	0.5585407522585303	1.0480393744269751	0.3193277901077593	0.48177894171543834	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LRP1	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.19368294340148232	0.13988318907210492	0.05379975432937739	0.5544537567697789	1.0403705836037513	0.32268851841179347	0.48177894171543834	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	M6PR	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.6803447050034999	0.6795867956456437	0.0007579093578561347	0.00987748663932111	0.018534001102919164	0.9856345445867756	0.9953093711045025	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	M6PR	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.45625106955951295	0.43460620858375715	0.021644860975755797	0.3266184019106865	0.6128629723626158	0.5578221608981537	0.7143334146753335	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MARCO	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.15503165123194798	0.002359128309531776	0.1526725229224162	1.2067618621778897	2.2643539294225805	0.07289641329858146	0.21364994576683827	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MARCO	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.11599381760289314	0.0028526908785808463	0.11314112672431229	1.223971527743907	2.2966459458259925	0.06992105912063226	0.21364994576683827	False	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MERTK	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.07625683358604832	0.07604061152198117	0.0002162220640671425	0.00478177149894346	0.00897246045188443	0.9930899018412112	0.9953093711045025	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MERTK	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.0663509732407493	0.07984062772897725	-0.013489654488227948	-0.2637938515936451	-0.49497971649151734	0.6362488311595206	0.7602857300877024	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MIF	failed_or_crowded_comparators	mean_log_norm	6.0	6.0	0.20661543577514882	0.22707148780364358	-0.020456052028494764	-0.06179768554715333	-0.11595645875432069	0.9102289484598152	0.9615625573833746	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MIF	failed_or_crowded_comparators	detection_fraction	6.0	6.0	0.1475894187315545	0.15291327417338743	-0.00532385544183292	-0.026806817770856948	-0.05030000123239488	0.9609454656259516	0.9917833709355529	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MRC1	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.34292675521265853	0.3940192484397393	-0.05109249322708076	-0.36070951788658456	-0.676831146066009	0.5191261872377753	0.6695975458574203	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MRC1	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.20433497985198557	0.2438329555572679	-0.03949797570528232	-0.45008108337706243	-0.8445269125959425	0.42912739974337216	0.5780390442963795	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MSR1	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.09146419906424062	0.19850760168308534	-0.10704340261884472	-0.8593742945537965	-1.6125199359596571	0.1563284423237576	0.3135040984161891	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MSR1	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.06939669317978887	0.15069655271313848	-0.0812998595333496	-0.8405214661479758	-1.5771447079056262	0.16787106267880364	0.32402976526791183	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	NPC1	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.1043459001380473	0.05686417581329245	0.04748172432475485	0.7072027093973058	1.326986942587043	0.22191312248074624	0.3726465641657814	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	NPC1	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.09663820976979232	0.0673262551154946	0.029311954654297714	0.4595463247187077	0.8622873814147095	0.4114337758611059	0.5677148225060221	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	NPC2	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	1.2893369352672954	1.598062451693174	-0.30872551642587864	-0.9426768173047263	-1.7688278212465358	0.1156745531716401	0.26750914710323775	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	NPC2	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.6252407858002252	0.6696835724131436	-0.04444278661291834	-0.47599558251881063	-0.8931525775260011	0.39284433006560765	0.5510624042960981	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	PDCD1LG2	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.03248002556051771	0.03132189282082625	0.00115813273969146	0.048691738414714573	0.09136461191340046	0.9290079004135136	0.9727259192565024	False	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	PDCD1LG2	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.0324634628374357	0.03189352493964145	0.0005699378977942551	0.02610744192542316	0.048987700526360645	0.9619211431195004	0.9917833709355529	False	False	False
