gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score
ASB14	6	0	0	0	0	0	0										False	-0.2032739077165546	-0.0842405140325357	0.8441628849278804	0.9761732664217524															False	False	0.0	0.0
ASB15	11	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASB15-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASB16	9	0	0	0	0	0	0										False	-0.1153639632727139	-0.0459588610266083	0.9126684416860994	0.9873392303032656															False	False	0.0	0.0
ASB17	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASB18	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASB6	17	0	0	0	0	0	0										False	-0.1431177298122996	-0.261036666239513	0.5524926422643746	0.9394407560829112															False	False	0.0	0.0
ASCC1	17	0	0	0	0	0	0										False	-0.1072063545855233	-0.2187100642789984	0.618168894758031	0.9486134601500598															False	False	0.0	0.0
ASCL1	4	0	0	0	0	0	0										False	-0.2206340873936501	-0.0920743601082075	0.8290792276740738	0.9761732664217524															False	False	0.0	0.0
ASCL3	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASCL4	6	0	0	0	0	0	0										False	-0.2260322361752078	-0.0952700587674593	0.8226105020808172	0.9761732664217524															False	False	0.0	0.0
ASH1L-AS1	17	0	0	0	0	0	0										False	-1.5365468300887049	-0.7148605640029243	0.1360769262747789	0.8989378106274888															False	False	0.0	0.0
ASH1L-IT1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASIC4	14	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASIC4-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASIC5	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASMER1	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASMT	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASPDH	7	0	0	0	0	0	0										False	-2.305489386314719	-1.1700544589015536	0.0109690740276467	0.8349413280632139															False	False	0.0	0.0
ASPG	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASTILCS	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASTN1	10	0	0	0	0	0	0										False	0.469763091052263	0.1597056086613753	0.7104291319562959	0.9669212366619434															False	False	0.0	0.0
ASTN2-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
ASZ1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATAD3B	17	0	0	0	0	0	0										False	-0.0569538696347144	-0.1492978722452043	0.724885161785904	0.9677805697088556															False	False	0.0	0.0
ATCAY	15	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATE1OSP	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATF6-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATF7	17	0	0	0	0	0	0										False	-0.0238718338665648	-0.0507521315990634	0.9062886077514204	0.9859682246933096															False	False	0.0	0.0
ATF7-NPFF	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATG10-IT1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATG4D	17	0	0	0	0	0	0										False	0.9126283885211572	0.5297121295522867	0.2132599963510837	0.8993702893651148															False	False	0.0	0.0
ATL2	17	0	0	0	0	0	0										False	-0.1212601775579642	-0.3192544714858766	0.4773979389054638	0.9259761300234246															False	False	0.0	0.0
ATMIN	17	0	0	0	0	0	0										False	-0.028871141383993	-0.0711292504348545	0.8680143542537962	0.9803928992331024															False	False	0.0	0.0
ATOH1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATOH7	10	0	0	0	0	0	0										False	0.945130098374634	0.3666777897646137	0.3884377381826265	0.9157809859344704															False	False	0.0	0.0
ATP10A	14	0	0	0	0	0	0										False	-0.0036625152368481	-0.0012453960965612	0.9976593644934736	0.999536131442628															False	False	0.0	0.0
ATP11B-DT	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP13A4-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP13A5	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP13A5-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP1A4	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP1B3-AS1	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP1B4	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP23	14	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP2A1	14	0	0	0	0	0	0										False	-1.2943766990074472	-0.5238797664122528	0.2209978980476267	0.8993702893651148															False	False	0.0	0.0
ATP2C2	15	0	0	0	0	0	0										False	-0.0737265052349269	-0.0404543099711037	0.9245298758566236	0.9900445491146652															False	False	0.0	0.0
ATP2C2-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP4A	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP5F1EP2	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP5MF-PTCD1	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP6AP1L	17	0	0	0	0	0	0										False	0.0341365916448683	0.0143177950914163	0.9726345728910374	0.9978591419243252															False	False	0.0	0.0
ATP6V0A4	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP6V1B1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP6V1B1-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP6V1C2	15	0	0	0	0	0	0										False	0.0807924097700354	0.0298733050692662	0.9430542386881532	0.9944057947422876															False	False	0.0	0.0
ATP6V1E2	17	0	0	0	0	0	0										False	1.601522472954648	0.5708714141860719	0.1869007080916926	0.8993702893651148															False	False	0.0	0.0
ATP6V1FNB	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP6V1G3	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATP8A2	12	0	0	0	0	0	0										False	-1.0782467460456902	-0.478565161906011	0.2591547556737629	0.9049965616313804															False	False	0.0	0.0
ATP8B3	17	0	0	0	0	0	0										False	-0.8827648431892694	-0.3871126257268065	0.3721139335816565	0.9141270983319502															False	False	0.0	0.0
ATP8B4	15	0	0	0	0	0	0										False	-0.3001253584968868	-0.4973491238094852	0.2692506431003443	0.9049965616313804															False	False	0.0	0.0
ATPAF1	17	0	0	0	0	0	0										False	0.1636457295246325	0.1621767248760197	0.7032366154090803	0.9654368616656808															False	False	0.0	0.0
ATPAF2	17	0	0	0	0	0	0										False	-0.3936573282081728	-0.2019353243926608	0.6499617705512704	0.9532107136523256															False	False	0.0	0.0
ATPSCKMT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATRNL1	10	0	0	0	0	0	0										False	-0.5459021931397083	-0.2283750303338538	0.5889792146039516	0.9465626997999008															False	False	0.0	0.0
ATXN1-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATXN2-AS	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATXN7	6	0	0	0	0	0	0										False	-0.2108691782476341	-0.622075314075482	0.1564543807481496	0.8989378106274888															False	False	0.0	0.0
ATXN7L3-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
ATXN8OS	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
AVIL	17	0	0	0	0	0	0										False	-0.6534364999704652	-0.9290373275572978	0.040820802116387	0.8573807218486817															False	False	0.0	0.0
AVP	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
AVPR1A	11	0	0	0	0	0	0										False	0.8920660899212789	0.3067433926123505	0.4781682574366892	0.9259761300234246															False	False	0.0	0.0
AVPR1B	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
AVPR1B-DT	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
AVPR2	8	0	0	0	0	0	0										False	-1.9349186730820296	-0.8991065450465405	0.0457882496339308	0.872918304191434															False	False	0.0	0.0
AWAT1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
AWAT2	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
AXDND1	12	0	0	0	0	0	0										False																			False	False	0.0	0.0
AXIN1	17	0	0	0	0	0	0										False	-0.1472896811219346	-0.319935615991796	0.4522029876896532	0.9226676071654472															False	False	0.0	0.0
AZI2	17	0	0	0	0	0	0										False	-0.1528059265850299	-0.1660612959803957	0.7046477773327388	0.9656237539989152															False	False	0.0	0.0
AZIN1-AS1	8	0	0	0	0	0	0										False	0.2975003338340651	0.1126012998810515	0.791057013353678	0.9747766810218778															False	False	0.0	0.0
B3GALNT2	17	0	0	0	0	0	0										False	-0.1055336158312556	-0.1799471136293933	0.6807467488801375	0.9604923293082236															False	False	0.0	0.0
B3GALT1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
B3GALT1-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
B3GALT4	14	0	0	0	0	0	0										False	-0.3434333451281439	-0.188343673503439	0.6745174884022656	0.9596060298269468															False	False	0.0	0.0
B3GALT5	14	0	0	0	0	0	0										False																			False	False	0.0	0.0
B3GALT5-AS1	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
B3GALT9	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
B3GAT1	11	0	0	0	0	0	0										False	-0.2839679278617346	-0.0849312955223935	0.8402450114976288	0.9761732664217524															False	False	0.0	0.0
B3GLCT	17	0	0	0	0	0	0										False	0.0021170017793865	0.0029549376530868	0.9943343118680948	0.9992380443970746															False	False	0.0	0.0
B3GNT4	12	0	0	0	0	0	0										False	-0.8708589089130079	-0.3937987458158215	0.3576297557385109	0.9141270983319502															False	False	0.0	0.0
B3GNT6	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
B3GNT7	16	0	0	0	0	0	0										False	-0.2786482049365739	-0.1100274798471283	0.8024620024113832	0.9754873976997136															False	False	0.0	0.0
B4GALNT1	11	0	0	0	0	0	0										False	0.8183911261678702	0.3278932210331887	0.4470016132261935	0.9220434300923256															False	False	0.0	0.0
B4GALNT4	14	0	0	0	0	0	0										False	-0.0143780692978032	-0.0058914605903453	0.9889043703887884	0.9992380443970746															False	False	0.0	0.0
B4GALT4	17	0	0	0	0	0	0										False	-0.3251354058015643	-0.5451054361711497	0.2078110175179451	0.8993702893651148															False	False	0.0	0.0
B4GALT4-AS1	3	0	0	0	0	0	0										False	1.0567533838008951	0.5595957634289122	0.2018462506874598	0.8993702893651148															False	False	0.0	0.0
B4GALT5	17	0	0	0	0	0	0										False	0.0408260875607684	0.0478446768085551	0.9099050555399292	0.9868282891789902															False	False	0.0	0.0
B4GAT1-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
BAALC-AS2	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
BACH1-IT1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
BAIAP2-DT	17	0	0	0	0	0	0										False																			False	False	0.0	0.0
BAIAP2L2	14	0	0	0	0	0	0										False	-1.8917176419723676	-0.8821543817922602	0.0593662277219573	0.8989378106274888															False	False	0.0	0.0
BANCR	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
BANF2	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
BARHL1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
BARHL2	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
BARX1	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
BARX1-DT	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
BASP1-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
BAZ2A	17	0	0	0	0	0	0										False	-0.082170305078252	-0.2067981900215436	0.6371160366920061	0.9516720539073452															False	False	0.0	0.0
BAZ2B-AS1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
BBOX1-AS1	12	0	0	0	0	0	0										False																			False	False	0.0	0.0
BBS12	16	0	0	0	0	0	0										False	-0.4073661815964122	-0.2437388132448908	0.5905760390974022	0.9466965949245808															False	False	0.0	0.0
BBS7	17	0	0	0	0	0	0										False	-0.1518411106191548	-0.2126652079965505	0.6111652952840327	0.9476308467322015															False	False	0.0	0.0
BBS7-DT	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
BCAN-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
BCAR3-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
BCAR4	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
BCAS3-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
BCL10	17	0	0	0	0	0	0										False	0.202966093283182	0.3894332107841988	0.3599515170463142	0.9141270983319502															False	False	0.0	0.0
BCL2L10	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
BCL2L11	17	0	0	0	0	0	0										False	0.0372506658231923	0.0580021784224807	0.8915427026153456	0.9842134382901514															False	False	0.0	0.0
BCL2L2-PABPN1	4	0	0	0	0	0	0										False	-0.2299948382019945	-0.7889104133786778	0.0839288139909106	0.8989378106274888															False	False	0.0	0.0
BCL6B	14	0	0	0	0	0	0										False	-0.5929892042630129	-0.3645035192130195	0.4179544216337518	0.9185195974256102															False	False	0.0	0.0
BCL7A	17	0	0	0	0	0	0										False	0.389713218138767	0.3390491860464754	0.4383611696489063	0.9214560346888634															False	False	0.0	0.0
BCL9	17	0	0	0	0	0	0										False	0.0107469386826046	0.016992221008465	0.9680626110684182	0.9970482863301884															False	False	0.0	0.0
BCO1	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
BCORL1	17	0	0	0	0	0	0										False	-0.1699616569214637	-0.2989058237196526	0.4879741947535829	0.926038761164836															False	False	0.0	0.0
BCRP3	3	0	0	0	0	0	0										False	0.0552588545011727	0.0255169582005304	0.9517350567940924	0.995164089398724															False	False	0.0	0.0
BCYRN1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
BDP1	14	0	0	0	0	0	0										False	0.0467821923135503	0.1446005032718558	0.740683402498978	0.9693303715651268															False	False	0.0	0.0
BEAN1-AS1	4	0	0	0	0	0	0										False	0.1497790615465883	0.0622184812570718	0.8832019728910312	0.984156675655436															False	False	0.0	0.0
BEGAIN	17	0	0	0	0	0	0										False	-0.3543803849142901	-0.1275822934236063	0.7660931941329991	0.9731037064293462															False	False	0.0	0.0
BEND2	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
BEND3	16	0	0	0	0	0	0										False	0.2227848546486024	0.2632302793555985	0.5409287855730556	0.9385830984757956															False	False	0.0	0.0
BEND4	5	0	0	0	0	0	0										False	0.8998494144809126	0.3858199781262088	0.3706818823969127	0.9141270983319502															False	False	0.0	0.0
BEND6	15	0	0	0	0	0	0										False	-2.1858649766822933	-0.9110721229248316	0.0452288270337731	0.8720558158456704															False	False	0.0	0.0
BEND7-DT	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
BETALINC1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
BFSP2-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
BHLHE22	7	0	0	0	0	0	0										False	-0.2367524038914927	-0.0942458442093627	0.8277512802011824	0.9761732664217524															False	False	0.0	0.0
BHLHE22-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
BHLHE23	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
BHMG1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
BHMT2	15	0	0	0	0	0	0										False	-1.5916308837609991	-0.6471480752202375	0.1417155588305145	0.8989378106274888															False	False	0.0	0.0
BICDL3P	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
BICRA-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
BICRA-AS2	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
BIRC6-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
BIRC6-AS2	1	0	0	0	0	0	0										False	-0.5795017305055661	-0.2720958627216337	0.5233440973426536	0.9352591033176444															False	False	0.0	0.0
