feature	n_samples	n_donors	n_foamy	n_non_foamy	mean_foamy	mean_non_foamy	raw_mean_delta	gee_coef_foamy	gee_se	gee_p	model_status	modality	fdr_bh	adequate_reporting_coverage
PPT1	32	20	17	15	23.22528426246219	23.029759234898755	0.19552502756343415	0.1927654853134801	0.08444824264960435	0.022451199686800167	ok	proteomics	0.11038217342150129	True
ATP1A2	32	20	17	15	26.087988720499926	26.221254624459114	-0.13326590395918814	-0.15135257864075619	0.06632748483290515	0.022495341895732338	ok	proteomics	0.11042852248506876	True
HDHD2	32	20	17	15	24.35283990232127	24.559282771891006	-0.20644286956973446	-0.22515031696113155	0.09874112862720863	0.022595351770776883	ok	proteomics	0.11074855775476312	True
LMAN1	32	20	17	15	22.452663544282583	22.28188806708272	0.1707754771998644	0.16906473110881912	0.074196709420319	0.02269076652250001	ok	proteomics	0.11104512047395773	True
CZIB	32	20	17	15	22.73565072995104	22.91104960047021	-0.1753988705191709	-0.16497504492484014	0.07245265614750403	0.022785939723015045	ok	proteomics	0.11133959179556199	True
CTNNBL1	25	18	14	11	20.87588612465996	20.74786933920339	0.1280167854565697	0.22009656148926632	0.09685212512518551	0.023056261257404988	ok	proteomics	0.11248767953957864	True
RELA	17	13	10	7	20.691513233136682	20.606262796766355	0.08525043637032681	0.1882395388288704	0.08287912180511348	0.02313160476229744	ok	proteomics	0.11261686026636047	False
ILK	32	20	17	15	23.135442509534858	23.034932592147626	0.1005099173872317	0.09169558082763726	0.04037867045712228	0.02315354499031743	ok	proteomics	0.11261686026636047	True
PTGES2	31	20	17	14	21.12004872885793	21.243200078930986	-0.123151350073055	-0.12366378404795209	0.05455742924589196	0.02341028492154176	ok	proteomics	0.11369178066476998	True
AGK	32	20	17	15	20.74484691350986	20.85029155139153	-0.1054446378816678	-0.2910874716982236	0.1285744777148242	0.023576576455595175	ok	proteomics	0.1143248318677565	True
GTF3C5	32	20	17	15	18.332775164503747	18.126454552795	0.2063206117087475	0.20206602554575212	0.08935186269255083	0.023730536243195557	ok	proteomics	0.11489624929924667	True
IPO5	32	20	17	15	23.08153792565165	23.173357917685003	-0.09181999203335423	-0.10713752373830167	0.04743488308083051	0.02390683824402335	ok	proteomics	0.11557393990005817	True
INPP5A	14	11	9	5	19.47031383812051	19.38418586551738	0.08612797260312988	-0.90465824015232	0.40069628068312024	0.02396339658111873	ok	proteomics	0.11567156983996764	False
GSTM3	32	20	17	15	24.757356271575674	25.161606823303092	-0.40425055172741864	-0.4447171092890217	0.19714546740728503	0.024084314967999336	ok	proteomics	0.11607909986849377	True
ERLIN1	32	20	17	15	19.46510493858309	19.244611555422257	0.22049338316083222	0.21361046387506977	0.09475913806531186	0.024180659283299828	ok	proteomics	0.11636713642991946	True
SMAP2	18	10	12	6	20.6168495702288	20.45328088545423	0.16356868477457098	0.15916571796837187	0.0706252898475878	0.024217273866938806	ok	proteomics	0.11636729330926336	False
YES1	32	20	17	15	22.011886294061757	21.824755042376342	0.18713125168541467	0.1749994939828446	0.077714018974562	0.024332419479530857	ok	proteomics	0.11674423282713071	True
ARHGEF37	12	11	7	5	20.161885221143226	20.30912868708238	-0.14724346593915527	-0.14272489007652436	0.06360767666335164	0.024843263522105464	ok	proteomics	0.11892350118908836	False
ALDH1L2	32	20	17	15	22.866195977848864	23.035266284113426	-0.16907030626456176	-0.19302718816374304	0.08603720389192156	0.024862552637695084	ok	proteomics	0.11892350118908836	True
SNRPE	32	20	17	15	22.56637838078177	22.386255632828135	0.1801227479536358	0.16292966238097753	0.0726401640224183	0.024898790252100865	ok	proteomics	0.11892350118908836	True
SKIC8	32	20	17	15	21.00323933710841	21.084792586059564	-0.08155324895115257	-0.08924679363527346	0.039876952143945085	0.0252174989348744	ok	proteomics	0.12026516358596023	True
COX6C	31	20	17	14	24.22836756174081	24.4668073849147	-0.2384398231738878	-0.24932598479152437	0.11156866890533833	0.02543500133639994	ok	proteomics	0.12095814891608696	True
NAXD	32	20	17	15	22.83984609939515	22.92972947945302	-0.08988338005787	-0.14627599287158416	0.06545746269520368	0.025438856216555224	ok	proteomics	0.12095814891608696	True
DTD1	32	20	17	15	22.190583900441766	22.315469737307318	-0.12488583686555188	-0.12485191175378854	0.05593069956921811	0.025597726844350237	ok	proteomics	0.12145125920911667	True
UBAP2L	31	20	17	14	20.647498239810375	20.5376200592879	0.10987818052247533	0.12182506822847756	0.05458258901114839	0.02561892327234118	ok	proteomics	0.12145125920911667	True
EXOC2	32	20	17	15	21.80203149638034	21.639110332625265	0.16292116375507604	0.15843648498847848	0.07104211351272147	0.025735696975857657	ok	proteomics	0.12169613231303437	True
ACY1	32	20	17	15	23.85501187659841	23.972384671561382	-0.11737279496297148	-0.1380535464556163	0.06190727286713299	0.025747091180972063	ok	proteomics	0.12169613231303437	True
CUL3	32	20	17	15	20.946115587853388	21.05200960894746	-0.10589402109407331	-0.11066966460016303	0.049681596978573335	0.025908625860874092	ok	proteomics	0.12227292681689143	True
PCNP	32	20	17	15	20.61716502470422	20.380838804369546	0.23632622033467499	0.24005520820209522	0.10779216592595649	0.02594599987469403	ok	proteomics	0.12227292681689143	True
ARPC3	32	20	17	15	24.498174254039053	24.385769889503315	0.11240436453573821	0.10517254742317175	0.047246857490476975	0.026012703284317283	ok	proteomics	0.12240593069143975	True
SFXN1	32	20	17	15	24.827721359721593	24.957981329859297	-0.13025997013770407	-0.12764253185449745	0.057372191460209866	0.026093636933286674	ok	proteomics	0.1226054048519718	True
LSP1	26	17	17	9	20.551530934041082	20.250558550182177	0.30097238385890535	0.32202035866465006	0.14481622599532235	0.026172114359715323	ok	proteomics	0.12279276663459358	True
ACTR2	32	20	17	15	25.097744292422586	24.980528082572814	0.11721620984977221	0.11345470617496055	0.05106647219507321	0.026303156307857612	ok	proteomics	0.12322583242311498	True
NME1	32	20	17	15	23.573039917340978	23.69421293794869	-0.12117302060771351	-0.12729860113198488	0.057346767857448744	0.02643205580236411	ok	proteomics	0.12352721421196493	True
C1orf50	28	17	17	11	18.62602246960005	18.540080015388195	0.0859424542118532	0.8534720569877131	0.38454208381318955	0.02645610244260303	ok	proteomics	0.12352721421196493	True
SLC16A1	32	20	17	15	21.08007388491464	21.33237766024865	-0.2523037753340098	-0.30170174121805793	0.13596046349529042	0.026483986196969532	ok	proteomics	0.12352721421196493	True
ATP5F1A	32	20	17	15	26.387548871470674	26.544138063071344	-0.15658919160066986	-0.15973205739796098	0.0720077065939013	0.02653688065515745	ok	proteomics	0.12359270477899834	True
CORO2B	32	20	17	15	22.97241462316037	23.131166639882547	-0.15875201672217898	-0.16608743646031138	0.07494696266379301	0.026686963457334293	ok	proteomics	0.12401732264053136	True
SYN2	32	20	17	15	22.70571747692706	22.77204576272385	-0.06632828579678929	-0.36200275041715213	0.16339290752248872	0.026723345853330863	ok	proteomics	0.12401732264053136	True
BAG3	32	20	17	15	24.21154043607174	24.04600288468092	0.16553755139081971	0.15465087573359382	0.06981289479152242	0.026745012050111445	ok	proteomics	0.12401732264053136	True
PTGR2	32	20	17	15	24.25587187902753	24.467763393636726	-0.21189151460919575	-0.22857694276528995	0.10324717664986126	0.026836979362249748	ok	proteomics	0.12426263661035873	True
DRG2	18	13	11	7	20.801995390965192	20.861808304171515	-0.059812913206322094	-0.15668425950781414	0.07097044950063211	0.02726244272579668	ok	proteomics	0.12604917196331286	False
METTL7A	32	20	17	15	24.14824990071251	23.85815682443953	0.2900930762729814	0.22406470468467424	0.10159549532121519	0.027421898246764012	ok	proteomics	0.12649133884049568	True
MCAM	30	18	16	14	22.031254248183338	21.868597001502728	0.16265724668060955	0.14784474281422275	0.06704551208370287	0.027444269544337176	ok	proteomics	0.12649133884049568	True
NCEH1	32	20	17	15	22.484992126393127	22.291000250587185	0.19399187580594202	0.1728584870709447	0.0784056618715927	0.02747737036742613	ok	proteomics	0.12649133884049568	True
APBB1IP	32	20	17	15	20.067115815990558	19.80516704953781	0.2619487664527469	0.3253612523174074	0.1479257703432123	0.027843099558541383	ok	proteomics	0.12796856087397715	True
TMED9	32	20	17	15	22.04393354303393	21.742646448510964	0.30128709452296576	0.18899917547762635	0.0859482225269834	0.027878721372419417	ok	proteomics	0.12796856087397715	True
CNRIP1	32	20	17	15	23.04764005582614	23.243477965004402	-0.1958379091782625	-0.18984043181029225	0.08639952678665336	0.02800336347110486	ok	proteomics	0.12827960495213803	True
COPS8	32	20	17	15	22.541343428804552	22.65930046508536	-0.11795703628080645	-0.11264525965659858	0.051274494020085694	0.028027137831416516	ok	proteomics	0.12827960495213803	True
SEC11A	32	20	17	15	19.758911484520446	19.55413781445296	0.20477367006748537	0.2226081206272422	0.10142391569014902	0.02817588820139537	ok	proteomics	0.12864689307201768	True
GPC4	32	20	17	15	20.285977522863114	20.530486616824117	-0.2445090939610033	-0.2505702242118139	0.11417288266560784	0.02818826924589636	ok	proteomics	0.12864689307201768	True
DLAT	32	20	17	15	22.587560544340242	22.658232840323556	-0.07067229598331437	-0.08978598266686015	0.04095361092621257	0.028351894308250355	ok	proteomics	0.12920827477728422	True
PTGR1	32	20	17	15	22.82838795413191	22.918829923219405	-0.09044196908749669	-0.1725091675306803	0.07870752146928522	0.02839576662087405	ok	proteomics	0.12922308100286173	True
SCFD2	21	14	13	8	19.493390045164286	18.954854610056774	0.5385354351075122	0.6488206999643057	0.29649103698634044	0.028645458013966257	ok	proteomics	0.1301731456320381	False
SF3B2	32	20	17	15	21.403292728476842	21.225748899760426	0.17754382871641639	0.1928862760656884	0.08817621323111251	0.02870537366698175	ok	proteomics	0.13025933471422102	True
ACP1	32	20	17	15	23.998004807637773	23.955240795865954	0.0427640117718191	-0.17876058049449878	0.08176304831697484	0.028791850777494462	ok	proteomics	0.13043533580541278	True
ITCH	32	20	17	15	20.3592874311519	20.38527205456505	-0.025984623413151553	-0.08106576545111278	0.0370945160933138	0.028860696114368634	ok	proteomics	0.13043533580541278	True
PLPP3	32	20	17	15	24.420432009498604	24.611179251503586	-0.1907472420049814	-0.20418662781186642	0.09343661277173824	0.02886717271518724	ok	proteomics	0.13043533580541278	True
SPARC	32	20	17	15	22.291673267920526	22.507054492041576	-0.21538122412104954	-0.2623668454201144	0.12012341090030308	0.028951657208454593	ok	proteomics	0.13063151997176461	True
ENO1	32	20	17	15	29.068365530021232	29.26989558441647	-0.20153005439523852	-0.22577809057217987	0.10353331516691261	0.029203475526724053	ok	proteomics	0.13141332561660746	True
IDH3B	32	20	17	15	22.627823091916383	22.78456419883656	-0.15674110692017607	-0.14620420316925042	0.06704542534757743	0.0292075514652441	ok	proteomics	0.13141332561660746	True
UBA1	32	20	17	15	26.027633132152847	26.11997282335288	-0.09233969120003493	-0.08856949225497372	0.0406543875365048	0.029361682288250538	ok	proteomics	0.13192021378379232	True
SLC25A3	32	20	17	15	24.8156241588759	24.957826123981953	-0.14220196510605376	-0.1526275377546039	0.07010351867597452	0.029467609155934563	ok	proteomics	0.13220940017634392	True
PPIF	32	20	17	15	22.48366765374351	22.674605436210506	-0.190937782466996	-0.17667656260377418	0.08121433320549279	0.029597479102967617	ok	proteomics	0.1326050436993521	True
SERPING1	25	16	14	11	19.30763160106513	19.77989211074658	-0.47226050968145117	-0.649558194919698	0.2987347144613312	0.029677762684124705	ok	proteomics	0.1327777258765129	True
CLMN	30	19	16	14	19.56526265949684	19.193796863348734	0.37146579614810804	0.3377930678385477	0.15540301988258282	0.029730804691736494	ok	proteomics	0.13282821590507554	True
MFN1	24	17	13	11	15.364216316048385	15.876451878306426	-0.5122355622580415	-0.5038119131251229	0.23188546207664162	0.029804732482861966	ok	proteomics	0.13297174477978108	True
CRIP1	27	18	14	13	21.033294934491646	21.818654789286548	-0.7853598547949012	-0.8373298168915331	0.3855137903758894	0.029856863435353702	ok	proteomics	0.13301776272809543	True
MYO1C	32	20	17	15	20.720831872927327	20.470076186746113	0.2507556861812148	0.24591019296392613	0.11339190920364066	0.030107370524271673	ok	proteomics	0.13394621767511636	True
SLC6A9	32	20	17	15	21.37160156727445	21.59595823934849	-0.22435667207404109	-0.235965889083818	0.10934861391676844	0.03093381887875686	ok	proteomics	0.1372416990889763	True
SCAMP4	24	15	15	9	23.195746231930293	23.052748427372745	0.14299780455754885	0.19697350450091022	0.09127952024678923	0.030934391149574345	ok	proteomics	0.1372416990889763	True
RNASE1	8	8	5	3	21.46875671279998	21.015529808458	0.45322690434198165	0.2602601468438799	0.12068991251530765	0.031049587905083102	ok	proteomics	0.1375609180028821	False
PDHB	32	20	17	15	23.856446497262795	23.971725172856917	-0.11527867559412286	-0.13627835917835848	0.06333196021340659	0.03141230466592758	ok	proteomics	0.13897432704077278	True
KANK1	26	18	11	15	19.866216567485807	19.667147979962415	0.19906858752339218	0.16669657397374707	0.07754380197213498	0.03157827585339012	ok	proteomics	0.13951457706893605	True
PLD3	32	20	17	15	22.393605943513993	22.116691809351572	0.2769141341624213	0.2386301428082488	0.1110350613647312	0.031623124615140066	ok	proteomics	0.1395189450773378	True
MAPT	32	20	17	15	23.810787815308373	24.010465885144363	-0.1996780698359899	-0.20191506860476735	0.09401958010809194	0.031746713849167496	ok	proteomics	0.13963415094007822	True
DENND5A	11	9	6	5	19.844870909815032	19.631720978210517	0.21314993160451579	0.21530785170519656	0.10026305844057871	0.031759102423266884	ok	proteomics	0.13963415094007822	False
COTL1	32	20	17	15	25.24180994574229	25.39270652857034	-0.15089658282805019	-0.17903930282238878	0.08338442449970357	0.03178092589771035	ok	proteomics	0.13963415094007822	True
HOOK3	31	19	17	14	20.916532230262764	20.760242978325437	0.15628925193732712	0.1685100938895433	0.07851232417083105	0.031849973186300715	ok	proteomics	0.13974450304223804	True
LEMD2	31	20	17	14	21.13923073914377	20.92496297257776	0.2142677665660102	0.21750916593405772	0.10142222741126623	0.03198558632830353	ok	proteomics	0.14001429631213685	True
SUMF2	32	20	17	15	20.31997972301573	20.599111432758864	-0.27913170974313317	-0.45271125909966203	0.2111115860021029	0.03199949494464744	ok	proteomics	0.14001429631213685	True
RETREG2	32	20	17	15	20.311641144368565	20.483692675630145	-0.17205153126158024	-0.17400208421509514	0.08117259274494598	0.03206444258332747	ok	proteomics	0.14010575804610534	True
LTA4H	32	20	17	15	24.142231865189093	23.95897545313222	0.18325641205687404	0.16856937571227437	0.07866426038449786	0.03212140247438746	ok	proteomics	0.1401621142263738	True
ALDH7A1	32	20	17	15	27.178009721445015	27.409444807311427	-0.23143508586641204	-0.23473987726600437	0.10970619755890933	0.032377893969529684	ok	proteomics	0.14108778180421086	True
BDH1	32	20	17	15	22.12425130828117	22.283526916323428	-0.1592756080422575	-0.16067057695832263	0.07520668971709003	0.03264790149033553	ok	proteomics	0.142069732750694	True
ACSBG1	30	18	17	13	21.07585847628968	20.56685436085957	0.5090041154301126	0.420061169426026	0.19734743100801325	0.03329264408799715	ok	proteomics	0.14467746016928815	True
PDE6D	32	20	17	15	21.646208041282133	21.756197545742037	-0.10998950445990374	-0.12658142809866013	0.059519338471880595	0.033442711397717	ok	proteomics	0.14513133009022888	True
PLS3	32	20	17	15	22.770635700091493	22.899142054602724	-0.12850635451123082	-0.14146886981198675	0.0666111666999547	0.033686778109843614	ok	proteomics	0.14599133674034406	True
PLCD3	32	20	17	15	22.52409954980441	22.76103776302478	-0.23693821322036968	-0.2341450183682016	0.1103976884923077	0.03392826623636415	ok	proteomics	0.14683784339846853	True
CAD	32	20	17	15	21.18884510025268	21.05819137852249	0.13065372173019085	0.13187970981202396	0.06220566352162344	0.03400102525701789	ok	proteomics	0.1469528007371928	True
ITGAV	32	20	17	15	21.48148404477269	21.37727982247893	0.10420422229375959	0.07770872713862614	0.03676954148506685	0.03456659675656702	ok	proteomics	0.14919449699137002	True
ERI3	31	19	16	15	21.7248677805534	21.946759301533646	-0.22189152098024678	-0.16874981520676946	0.07987683007537237	0.03463284817396199	ok	proteomics	0.14925362783183974	True
BCAP31	32	20	17	15	23.244418721853727	23.057704411826926	0.18671431002680094	0.2330000677010249	0.11032401468284259	0.03468975463191957	ok	proteomics	0.14925362783183974	True
KCNQ4	28	19	14	14	19.42019918769568	19.55982251502908	-0.13962332733339977	-0.2489995083001333	0.11792001325628174	0.03472105771630349	ok	proteomics	0.14925362783183974	True
TGFB1I1	30	18	16	14	18.491331542402495	18.594084178309043	-0.1027526359065476	-0.18971757704254485	0.09003129670679817	0.03509675495470274	ok	proteomics	0.1506650168838184	True
CAPN1	32	20	17	15	24.274215432441594	24.3501828493159	-0.07596741687430608	-0.12356459413050914	0.05866615134181746	0.035184102874028296	ok	proteomics	0.15083643024566576	True
